timestamp,symbol,open,high,low,close,trades,volume,vwap
2021-06-08T16:00:00.000Z,XBTUSD,31735,32985,31532.5,32856,30636,297047900,32309.7589741986
2021-06-08T20:00:00.000Z,XBTUSD,32856,33836.5,32686,33389,27002,244556200,33378.4047116112
2021-06-09T00:00:00.000Z,XBTUSD,33389,33555,32420.5,32865,28476,226408300,32906.9679170954
2021-06-09T04:00:00.000Z,XBTUSD,32865,34479.5,32540,34144.5,51637,508919600,33644.15574816
2021-06-09T08:00:00.000Z,XBTUSD,34144.5,35010,33834,34954.5,33131,243734500,34304.9729867702
2021-06-09T12:00:00.000Z,XBTUSD,34954.5,36714,34601.5,36356.5,55195,588253200,35617.6897180832
2021-06-09T16:00:00.000Z,XBTUSD,36356.5,36954,35710,36296,36016,356424700,36298.1081245994
2021-06-09T20:00:00.000Z,XBTUSD,36296,37488,36145,37369.5,24751,190034100,36849.1135925763
2021-06-10T00:00:00.000Z,XBTUSD,37369.5,37649,36784,36974.5,22579,175162700,37152.749098368
2021-06-10T04:00:00.000Z,XBTUSD,36974.5,37214.5,36557,36966.5,20129,163864400,36808.7642645049
2021-06-10T08:00:00.000Z,XBTUSD,36966.5,38450,36273,37844.5,44157,470386800,37391.5056820008
2021-06-10T12:00:00.000Z,XBTUSD,37844.5,38200,36631,36923,40613,389839900,37360.2798068249
2021-06-10T16:00:00.000Z,XBTUSD,36923,37147,36171.5,36666.5,28049,249440100,36619.2673804294
2021-06-10T20:00:00.000Z,XBTUSD,36666.5,37059.5,35810.5,36655.5,22903,179112300,36385.7618904855
2021-06-11T00:00:00.000Z,XBTUSD,36655.5,37250.5,35925.5,36775,23482,167492000,36527.993918793
2021-06-11T04:00:00.000Z,XBTUSD,36775,37370,36420,37152.5,23713,198101100,36937.7931949814
2021-06-11T08:00:00.000Z,XBTUSD,37152.5,37667.5,36925,37388,23252,195231000,37281.6460855593
2021-06-11T12:00:00.000Z,XBTUSD,37388,37600.5,36750,36834.5,24698,193348100,37219.5700815194
2021-06-11T16:00:00.000Z,XBTUSD,36834.5,37360,36523,37240,20517,183101100,36867.6233208971
2021-06-11T20:00:00.000Z,XBTUSD,37240,37522,36771,37311,20168,155208400,37153.8915806201
2021-06-12T00:00:00.000Z,XBTUSD,37311,37437,35267.5,35564,39485,398438500,36096.3102485921
2021-06-12T04:00:00.000Z,XBTUSD,35564,35699,34965,35276,27288,272822800,35302.3631239937
2021-06-12T08:00:00.000Z,XBTUSD,35276,35886.5,34600.5,35581,30656,254610700,35267.2859771029
2021-06-12T12:00:00.000Z,XBTUSD,35581,36245,35310,35388,26275,244506500,35751.120143384
2021-06-12T16:00:00.000Z,XBTUSD,35388,35963.5,35313.5,35735,13197,92766100,35681.0643599194
2021-06-12T20:00:00.000Z,XBTUSD,35735,36128,35425.5,35521,15428,103534600,35824.6593153112
2021-06-13T00:00:00.000Z,XBTUSD,35521,35910.5,34774,34866,19855,154510000,35391.7900353266
2021-06-13T04:00:00.000Z,XBTUSD,34866,35453.5,34754,35268,17246,123382300,35098.9161091113
2021-06-13T08:00:00.000Z,XBTUSD,35268,36088,35169,35899,22123,184068500,35750.5260463852
2021-06-13T12:00:00.000Z,XBTUSD,35899,36160,35664.5,36029,18187,136670700,35929.3526567021
2021-06-13T16:00:00.000Z,XBTUSD,36029,37744,35980,37657,37189,404364600,37092.3692746784
2021-06-13T20:00:00.000Z,XBTUSD,37657,39415,37635,39022.5,39305,442202000,38784.1507713803
2021-06-14T00:00:00.000Z,XBTUSD,39022.5,39815,38651,38986,27720,322559300,39181.5658555785
2021-06-14T04:00:00.000Z,XBTUSD,38986,39727,38791,39552,19293,175785800,39346.5507032787
2021-06-14T08:00:00.000Z,XBTUSD,39552,39620,38919,39155,19267,202723800,39202.0325889788
2021-06-14T12:00:00.000Z,XBTUSD,39155,40995,39055,40686,41270,452934400,40370.2737145818
2021-06-14T16:00:00.000Z,XBTUSD,40686,40732,39345.5,39691,33294,379625700,40044.2822027959
2021-06-14T20:00:00.000Z,XBTUSD,39691,40567,39615.5,40515,18090,138429500,40137.0101112948
2021-06-15T00:00:00.000Z,XBTUSD,40515,40833,39889,40397.5,20082,182026600,40324.9012287008
2021-06-15T04:00:00.000Z,XBTUSD,40397.5,40583,40069.5,40351.5,14459,107856100,40335.6567810171
2021-06-15T08:00:00.000Z,XBTUSD,40351.5,40378,39555,39836.5,25845,261972100,39951.0621233797
2021-06-15T12:00:00.000Z,XBTUSD,39836.5,40439,39671.5,40053,24277,215801600,40085.188804027
2021-06-15T16:00:00.000Z,XBTUSD,40053,41338,39768,39926.5,36536,400739700,40605.6975702133
2021-06-15T20:00:00.000Z,XBTUSD,39926.5,40327.5,39510,40149.5,17849,144680000,39968.4858466471
2021-06-16T00:00:00.000Z,XBTUSD,40149.5,40150,39585.5,40022,17841,133545000,39930.4549306115
2021-06-16T04:00:00.000Z,XBTUSD,40022,40472,39860,40108,19486,195668300,40251.9685214746
2021-06-16T08:00:00.000Z,XBTUSD,40108,40233,38850,39062.5,28683,296895000,39521.6734715117
2021-06-16T12:00:00.000Z,XBTUSD,39062.5,39480,38547,38784,26503,249539800,38982.3888981754
2021-06-16T16:00:00.000Z,XBTUSD,38784,39698,38183,38648.5,40651,463007100,38826.2221442166
2021-06-16T20:00:00.000Z,XBTUSD,38648.5,38878.5,38018,38310.5,17746,132390900,38478.7795977418
2021-06-17T00:00:00.000Z,XBTUSD,38310.5,38928,38190.5,38818,16617,139502400,38655.8902499148
2021-06-17T04:00:00.000Z,XBTUSD,38818,39374.5,38630,39202.5,17705,188912500,39083.5555582359
2021-06-17T08:00:00.000Z,XBTUSD,39202.5,39540,39072,39161,18955,164406900,39285.2214408458
2021-06-17T12:00:00.000Z,XBTUSD,39161,39171.5,38427.5,38976.5,24352,240694500,38763.1064818983
2021-06-17T16:00:00.000Z,XBTUSD,38976.5,39072.5,37500,37680,33612,306263200,38049.3364752885
2021-06-17T20:00:00.000Z,XBTUSD,37680,38144,37317.5,38050,17420,166472700,37724.7112118165
2021-06-18T00:00:00.000Z,XBTUSD,38050,38176.5,37215,37914.5,19839,196418000,37670.3037252088
2021-06-18T04:00:00.000Z,XBTUSD,37914.5,38119.5,37349.5,37689.5,17034,136523100,37726.972681514
2021-06-18T08:00:00.000Z,XBTUSD,37689.5,38036.5,37100,37830.5,28219,246085200,37639.3551486466
2021-06-18T12:00:00.000Z,XBTUSD,37830.5,37959,36320,36356.5,37224,373529100,36970.4862322862
2021-06-18T16:00:00.000Z,XBTUSD,36356.5,36726.5,35123.5,35300,34273,327275400,35902.4697846098
2021-06-18T20:00:00.000Z,XBTUSD,35300,35891.5,35191.5,35788,17521,141184300,35573.7414046648
2021-06-19T00:00:00.000Z,XBTUSD,35788,36255,34801,35077,24528,254786800,35468.9172586406
2021-06-19T04:00:00.000Z,XBTUSD,35077,35882.5,34935,35779.5,20702,182717100,35436.6031950061
2021-06-19T08:00:00.000Z,XBTUSD,35779.5,36023,35587,35954.5,17522,162232900,35812.5986745881
2021-06-19T12:00:00.000Z,XBTUSD,35954.5,36434,35572,36102.5,23976,197963200,35991.7078186086
2021-06-19T16:00:00.000Z,XBTUSD,36102.5,36186,35364.5,35944.5,17476,158945600,35737.9860831159
2021-06-19T20:00:00.000Z,XBTUSD,35944.5,36166,35389,35483.5,14448,124051300,35760.5600439642
2021-06-20T00:00:00.000Z,XBTUSD,35483.5,35788.5,35132.5,35516,16647,138616700,35468.5238997588
2021-06-20T04:00:00.000Z,XBTUSD,35516,35900,35359,35596.5,14215,119584900,35633.927330847
2021-06-20T08:00:00.000Z,XBTUSD,35596.5,35645,33655,33836.5,44330,480872100,34377.400313575
2021-06-20T12:00:00.000Z,XBTUSD,33836.5,34600,33333,34394.5,34733,356929100,33896.2823862656
2021-06-20T16:00:00.000Z,XBTUSD,34394.5,35628.5,34252.5,35464.5,20887,218177000,34907.4997318165
2021-06-20T20:00:00.000Z,XBTUSD,35464.5,36159,35353,35582,21831,199632300,35705.0831379343
2021-06-21T00:00:00.000Z,XBTUSD,35582,35747.5,34640,34671.5,20002,224487800,35194.0601940005
2021-06-21T04:00:00.000Z,XBTUSD,34671.5,34710.5,32213.5,32981,66613,699408400,33514.5757292931
2021-06-21T08:00:00.000Z,XBTUSD,32981,33565,31658,32514.5,65759,629253400,32623.8326072437
2021-06-21T12:00:00.000Z,XBTUSD,32514.5,33151.5,31942,32666.5,35642,323869900,32665.0925634842
2021-06-21T16:00:00.000Z,XBTUSD,32666.5,32944,32044.5,32550,26367,223642900,32473.9112384494
2021-06-21T20:00:00.000Z,XBTUSD,32550,32760,31086,31619,43163,377384600,31859.5734076314
2021-06-22T00:00:00.000Z,XBTUSD,31619,33264,31145,33011.5,33280,249152100,32253.3166324496
2021-06-22T04:00:00.000Z,XBTUSD,33011.5,33116,32483,32616,17697,170775200,32754.5114712037
2021-06-22T08:00:00.000Z,XBTUSD,32616,32633,30968,31200,45517,434039900,31636.9382022278
2021-06-22T12:00:00.000Z,XBTUSD,31200,31867,28803,31644.5,99968,1019817900,30179.166141219
2021-06-22T16:00:00.000Z,XBTUSD,31644.5,33294,31575,32398,51073,479237800,32382.7245909328
2021-06-22T20:00:00.000Z,XBTUSD,32398,32960,32136,32519.5,21325,136311700,32504.6065150326
2021-06-23T00:00:00.000Z,XBTUSD,32519.5,34427.5,31752,34000.5,38549,308914800,33466.5214569988
2021-06-23T04:00:00.000Z,XBTUSD,34000.5,34370,33569.5,33975,22420,178208100,33992.8500475537
2021-06-23T08:00:00.000Z,XBTUSD,33975,34533.5,33659,33912.5,24810,204506200,34046.8322607897
2021-06-23T12:00:00.000Z,XBTUSD,33912.5,34800,33433,33503,34523,274656900,34026.6462609645
2021-06-23T16:00:00.000Z,XBTUSD,33503,33940,32900,32900,23860,231721400,33419.7696526231
2021-06-23T20:00:00.000Z,XBTUSD,32900,33755,32763,33654,22697,194026500,33308.6852946054
2021-06-24T00:00:00.000Z,XBTUSD,33654,33887,32337.5,32583,26426,234531200,32916.753699973
2021-06-24T04:00:00.000Z,XBTUSD,32583,33250,32307.5,32828.5,19404,164494800,32804.5796159749
2021-06-24T08:00:00.000Z,XBTUSD,32828.5,33877,32800,33837,23568,195883400,33300.3364769132
2021-06-24T12:00:00.000Z,XBTUSD,33837,34569,33754.5,33872.5,29556,242505400,34066.195330019
2021-06-24T16:00:00.000Z,XBTUSD,33872.5,35361,33775.5,34834,27310,219835600,34661.9268865304
2021-06-24T20:00:00.000Z,XBTUSD,34834,34970,34500,34637,14302,104167400,34711.7127809754
2021-06-25T00:00:00.000Z,XBTUSD,34637,35579,34250,35049.5,24517,218801200,34966.1580302188
2021-06-25T04:00:00.000Z,XBTUSD,35049.5,35075,33968.5,34271,22445,196805200,34388.9362269484
2021-06-25T08:00:00.000Z,XBTUSD,34271,34448,33226.5,33259,27496,288911500,33765.1559391102
2021-06-25T12:00:00.000Z,XBTUSD,33259,33529,32331.5,32574.5,42740,390906700,32905.0207549082
2021-06-25T16:00:00.000Z,XBTUSD,32574.5,32866,31466.5,32176,40004,372873500,32035.7373958004
2021-06-25T20:00:00.000Z,XBTUSD,32176,32337,31247.5,31562.5,25779,168368500,31768.0192244721
2021-06-26T00:00:00.000Z,XBTUSD,31562.5,32248.5,31278.5,31962.5,22839,178673100,31824.0465785525
2021-06-26T04:00:00.000Z,XBTUSD,31962.5,32719.5,30633.5,30699.5,33838,314111300,31647.6583512099
2021-06-26T08:00:00.000Z,XBTUSD,30699.5,31866,30149,31780,44219,380687700,30900.4718364573
2021-06-26T12:00:00.000Z,XBTUSD,31780,31980,30511.5,31539.5,37527,289683500,31237.7248133112
2021-06-26T16:00:00.000Z,XBTUSD,31539.5,31923,30755.5,31589,23839,186328600,31284.3210575931
2021-06-26T20:00:00.000Z,XBTUSD,31589,32250,30896,32244.5,19194,143532800,31559.8703901109
2021-06-27T00:00:00.000Z,XBTUSD,32244.5,33180,32000,33130,26771,234729600,32691.753814625
2021-06-27T04:00:00.000Z,XBTUSD,33130,33459,32790.5,33277.5,21073,173607500,33104.6294693289
2021-06-27T08:00:00.000Z,XBTUSD,33277.5,33409.5,32359,33246.5,25877,226134000,32897.3244523071
2021-06-27T12:00:00.000Z,XBTUSD,33246.5,33580,32719.5,33194,23628,194810000,33157.0109369854
2021-06-27T16:00:00.000Z,XBTUSD,33194,33382,32560,32815.5,16780,158817000,32920.8644199177
2021-06-27T20:00:00.000Z,XBTUSD,32815.5,34799,32415.5,34706,30993,304866200,33807.1541414866
2021-06-28T00:00:00.000Z,XBTUSD,34706,35027.5,34271.5,34420,19042,186503500,34582.8881219695
2021-06-28T04:00:00.000Z,XBTUSD,34420,35277,34293.5,35044,17965,160617300,34708.5922947112
2021-06-28T08:00:00.000Z,XBTUSD,35044,35155,33968,34121,23211,243111900,34412.9539491832
2021-06-28T12:00:00.000Z,XBTUSD,34121,34950,33879,34938.5,27104,226645500,34401.5109310888
2021-06-28T16:00:00.000Z,XBTUSD,34938.5,35021.5,33953,34425,22488,196105500,34440.1511191133
2021-06-28T20:00:00.000Z,XBTUSD,34425,34967,34019,34463,19402,177539500,34474.7612604476
2021-06-29T00:00:00.000Z,XBTUSD,34463,35175.5,34198.5,34565.5,23839,237677800,34673.8143221122
2021-06-29T04:00:00.000Z,XBTUSD,34565.5,35477,34533.5,34853,26635,218982600,34952.3854159586
2021-06-29T08:00:00.000Z,XBTUSD,34853,35773.5,34725,35553.5,25616,221554200,35295.856550144
2021-06-29T12:00:00.000Z,XBTUSD,35553.5,36415,35350.5,36248,29343,239514400,35982.2915095688
2021-06-29T16:00:00.000Z,XBTUSD,36248,36585,36066.5,36384,16244,108096000,36306.3690881002
2021-06-29T20:00:00.000Z,XBTUSD,36384,36476.5,35778,35920.5,15896,128042100,36091.2986920546
2021-06-30T00:00:00.000Z,XBTUSD,35920.5,36079.5,34980,35087.5,19529,200188400,35578.0277886957
2021-06-30T04:00:00.000Z,XBTUSD,35087.5,35250,34643,35206,23356,265987900,34944.9892078294
2021-06-30T08:00:00.000Z,XBTUSD,35206,35300,34394.5,34830.5,26996,261722100,34751.2617509953
2021-06-30T12:00:00.000Z,XBTUSD,34830.5,35020,34092,34193.5,23777,276623900,34510.0101401017
2021-06-30T16:00:00.000Z,XBTUSD,34193.5,34857,34042,34750,18048,178471500,34513.3236823895
2021-06-30T20:00:00.000Z,XBTUSD,34750,35170,34400,35028,20239,181090900,34837.5166881394
2021-07-01T00:00:00.000Z,XBTUSD,35028,35037,34105,34117.5,18320,191784400,34538.8745020172
2021-07-01T04:00:00.000Z,XBTUSD,34117.5,34435,33310,33335.5,24592,241648900,33782.8546139209
2021-07-01T08:00:00.000Z,XBTUSD,33335.5,33710,32988,33707.5,23002,275794000,33357.0845513536
2021-07-01T12:00:00.000Z,XBTUSD,33707.5,33874.5,33040,33410,24704,326850800,33463.7836672865
2021-07-01T16:00:00.000Z,XBTUSD,33410,33631.5,32710.5,33073,18499,146741800,33189.7529524555
2021-07-01T20:00:00.000Z,XBTUSD,33073,33646.5,33073,33507.5,12835,90653200,33408.9253744236
2021-07-02T00:00:00.000Z,XBTUSD,33507.5,33965.5,32760,32909,19936,191547200,33474.5942801956
2021-07-02T04:00:00.000Z,XBTUSD,32909,33481.5,32641,33361.5,19913,163555500,33012.0002710825
2021-07-02T08:00:00.000Z,XBTUSD,33361.5,33625.5,32760,33020,22313,199606500,33109.6964537481
2021-07-02T12:00:00.000Z,XBTUSD,33020,33707,32867,33687,23751,215108300,33349.4915928632
2021-07-02T16:00:00.000Z,XBTUSD,33687,33749,33102,33301.5,13425,100672300,33423.9886100619
2021-07-02T20:00:00.000Z,XBTUSD,33301.5,33886,33030,33790.5,12858,95211400,33522.2298204284
2021-07-03T00:00:00.000Z,XBTUSD,33790.5,33902,33257.5,33504,11654,93314600,33553.5111841019
2021-07-03T04:00:00.000Z,XBTUSD,33504,34666,33442.5,34500,19004,186622000,34023.0016783311
2021-07-03T08:00:00.000Z,XBTUSD,34500,34737.5,34410,34611.5,12638,114830700,34560.9705699608
2021-07-03T12:00:00.000Z,XBTUSD,34611.5,34800,34489,34617.5,10917,101084800,34633.8737054465
2021-07-03T16:00:00.000Z,XBTUSD,34617.5,34942.5,34492,34734.5,10774,103697100,34704.1966723863
2021-07-03T20:00:00.000Z,XBTUSD,34734.5,34875,34278.5,34668,14528,153294300,34562.6767138558
2021-07-04T00:00:00.000Z,XBTUSD,34668,34750,34360,34640.5,9541,70610900,34558.319442988
2021-07-04T04:00:00.000Z,XBTUSD,34640.5,35692.5,34615,35579.5,18321,168607900,35236.5517431117
2021-07-04T08:00:00.000Z,XBTUSD,35579.5,35664.5,35361,35529,10267,97536700,35502.574571709
2021-07-04T12:00:00.000Z,XBTUSD,35529,35550,35237.5,35478.5,10176,78834900,35403.0496037131
2021-07-04T16:00:00.000Z,XBTUSD,35478.5,35641,35370,35568.5,9634,72498200,35493.8352792239
2021-07-04T20:00:00.000Z,XBTUSD,35568.5,35945,35222,35290.5,14932,124326000,35566.5577171336
2021-07-05T00:00:00.000Z,XBTUSD,35290.5,35291,34179,34344,24713,253547300,34634.0797013009
2021-07-05T04:00:00.000Z,XBTUSD,34344,34389,34000,34230.5,17451,173488700,34205.0331235903
2021-07-05T08:00:00.000Z,XBTUSD,34230.5,34520,33255.5,33341.5,22099,211439700,33931.2063947239
2021-07-05T12:00:00.000Z,XBTUSD,33341.5,33750,33212,33578,18068,174651300,33561.0459207645
2021-07-05T16:00:00.000Z,XBTUSD,33578,34304,33017,34109.5,20294,210798600,33803.7443074321
2021-07-05T20:00:00.000Z,XBTUSD,34109.5,34185.5,33693.5,33712,14524,111318500,33998.8865552715
2021-07-06T00:00:00.000Z,XBTUSD,33712,34173.5,33638.5,33910,12548,88187100,33924.4923442541
2021-07-06T04:00:00.000Z,XBTUSD,33910,34934.5,33909.5,34875,19492,191418400,34608.3445971061
2021-07-06T08:00:00.000Z,XBTUSD,34875,35101,33735,34052.5,29191,281244700,34262.1311336564
2021-07-06T12:00:00.000Z,XBTUSD,34052.5,34475,33488,34036.5,28774,252707500,34050.0874599192
2021-07-06T16:00:00.000Z,XBTUSD,34036.5,34149,33519.5,33971.5,18794,177990100,33858.986274767
2021-07-06T20:00:00.000Z,XBTUSD,33971.5,34343,33630,34213.5,12833,104413900,33962.4071792601
2021-07-07T00:00:00.000Z,XBTUSD,34213.5,34553,33943.5,34471,13791,116913200,34232.9679257141
2021-07-07T04:00:00.000Z,XBTUSD,34471,34937,34400.5,34742.5,21056,190495700,34761.1146761914
2021-07-07T08:00:00.000Z,XBTUSD,34742.5,35031,34490,34856.5,18932,159290000,34796.2815992092
2021-07-07T12:00:00.000Z,XBTUSD,34856.5,35080,34502,34542.5,16491,131192200,34753.4054928471
2021-07-07T16:00:00.000Z,XBTUSD,34542.5,34769,34425,34609.5,12087,94673100,34596.3888557939
2021-07-07T20:00:00.000Z,XBTUSD,34609.5,34609,33755,33836,20248,193248400,34110.4031440056
2021-07-08T00:00:00.000Z,XBTUSD,33836,33900,33040.5,33295,26382,274611200,33347.2182945931
2021-07-08T04:00:00.000Z,XBTUSD,33295,33498,32233.5,32471,29259,284334800,32987.865295931
2021-07-08T08:00:00.000Z,XBTUSD,32471,32740,32130,32708,21690,196454900,32464.02282903
2021-07-08T12:00:00.000Z,XBTUSD,32708,32970,32354,32898.5,19265,138982500,32670.3027588245
2021-07-08T16:00:00.000Z,XBTUSD,32898.5,33163,32653,32994.5,13435,105400000,32893.4805291905
2021-07-08T20:00:00.000Z,XBTUSD,32994.5,33059,32520,32855,13381,100988100,32769.5307114265
2021-07-09T00:00:00.000Z,XBTUSD,32855,33088,32255,32949.5,21175,176969400,32722.6366413477
2021-07-09T04:00:00.000Z,XBTUSD,32949.5,33329,32732,32874.5,14380,103006000,33017.3070900862
2021-07-09T08:00:00.000Z,XBTUSD,32874.5,33038.5,32607,32760,12894,83552800,32831.1581386165
2021-07-09T12:00:00.000Z,XBTUSD,32760,33688,32631,33528,20690,157088900,33308.1405547351
2021-07-09T16:00:00.000Z,XBTUSD,33528,33696,33280,33434,10147,91596900,33477.9799623618
2021-07-09T20:00:00.000Z,XBTUSD,33434,34093,33390.5,33813,12495,95949600,33819.2884472475
2021-07-10T00:00:00.000Z,XBTUSD,33813,34240.5,33653,33787.5,14960,132451400,33900.6942351736
2021-07-10T04:00:00.000Z,XBTUSD,33787.5,33896,33500,33769.5,12203,120859900,33695.6195461359
2021-07-10T08:00:00.000Z,XBTUSD,33769.5,33949,33578,33779,11443,88676000,33747.2407188519
2021-07-10T12:00:00.000Z,XBTUSD,33779,33920,33632.5,33866.5,10269,77611100,33781.116037779
2021-07-10T16:00:00.000Z,XBTUSD,33866.5,34169,33197.5,33390,18442,147204000,33592.5098110148
2021-07-10T20:00:00.000Z,XBTUSD,33390,33684.5,33030.5,33500,10452,92753000,33380.8511470374
2021-07-11T00:00:00.000Z,XBTUSD,33500,33798,33393,33434,11231,90257600,33616.3341741406
2021-07-11T04:00:00.000Z,XBTUSD,33434,33639.5,33333,33480,11478,83355600,33487.7354352146
2021-07-11T08:00:00.000Z,XBTUSD,33480,33887.5,33415.5,33817,14493,124921900,33706.5902702187
2021-07-11T12:00:00.000Z,XBTUSD,33817,33998,33678,33950.5,14120,98812900,33855.092918593
2021-07-11T16:00:00.000Z,XBTUSD,33950.5,34121,33781,33893,11669,81052600,33943.0890747584
2021-07-11T20:00:00.000Z,XBTUSD,33893,34633,33740,34256,17930,142550800,34336.0693396357
2021-07-12T00:00:00.000Z,XBTUSD,34256,34499.5,34048,34451,12830,103468600,34229.0011923431
2021-07-12T04:00:00.000Z,XBTUSD,34451,34669.5,34164,34271.5,13835,110893900,34343.7251141086
2021-07-12T08:00:00.000Z,XBTUSD,34271.5,34463.5,33517.5,33517.5,21558,197445200,33918.9698171762
2021-07-12T12:00:00.000Z,XBTUSD,33517.5,33612.5,33303,33345,17200,140225200,33453.4614626889
2021-07-12T16:00:00.000Z,XBTUSD,33345,33409,32642,32800.5,23143,190688100,33056.8958038365
2021-07-12T20:00:00.000Z,XBTUSD,32800.5,33248,32643,33080,18550,203791100,32936.9700910323
2021-07-13T00:00:00.000Z,XBTUSD,33080,33185.5,32820,33064,10910,76850500,33038.8388813369
2021-07-13T04:00:00.000Z,XBTUSD,33064,33331,32752.5,33184.5,16303,133539600,33002.3012422484
2021-07-13T08:00:00.000Z,XBTUSD,33184.5,33331,32940,33042,14153,107273600,33161.3374770201
2021-07-13T12:00:00.000Z,XBTUSD,33042,33039.5,32254,32771,25406,216737200,32562.9489552719
2021-07-13T16:00:00.000Z,XBTUSD,32771,32930,32200,32288.5,17315,149719300,32533.1513231362
2021-07-13T20:00:00.000Z,XBTUSD,32288.5,32732,32147.5,32712.5,12132,105713600,32484.4401398596
2021-07-14T00:00:00.000Z,XBTUSD,32712.5,32788,31610,31800,20469,168588000,32095.6193887978
2021-07-14T04:00:00.000Z,XBTUSD,31800,31993.5,31660,31914,11718,105325300,31856.1157843787
2021-07-14T08:00:00.000Z,XBTUSD,31914,32717.5,31573,32436.5,22534,187412100,32264.3964995888
2021-07-14T12:00:00.000Z,XBTUSD,32436.5,32949.5,32300,32780.5,22509,158028800,32713.5488924387
2021-07-14T16:00:00.000Z,XBTUSD,32780.5,33080,32583,32726.5,16717,115136500,32828.5724455434
2021-07-14T20:00:00.000Z,XBTUSD,32726.5,33045,32680,32806,11057,67433100,32826.7843139701
2021-07-15T00:00:00.000Z,XBTUSD,32806,33169.5,32642.5,32643,16849,94832300,32876.5065235704
2021-07-15T04:00:00.000Z,XBTUSD,32643,32669.5,32341.5,32444.5,16704,105507100,32513.5120481021
2021-07-15T08:00:00.000Z,XBTUSD,32444.5,32591,31789.5,31865.5,26341,217429000,32168.46615169
2021-07-15T12:00:00.000Z,XBTUSD,31865.5,32103,31400,31672.5,29774,228299500,31730.0724067756
2021-07-15T16:00:00.000Z,XBTUSD,31672.5,31762,31114.5,31514,23450,192414900,31391.7433928929
2021-07-15T20:00:00.000Z,XBTUSD,31514,31904.5,31510.5,31863,11346,105272600,31732.8246705886
2021-07-16T00:00:00.000Z,XBTUSD,31863,32025,31574,31928,12946,97981200,31858.2058990691
2021-07-16T04:00:00.000Z,XBTUSD,31928,32000,31565,31800,11888,92397000,31779.1509665184
2021-07-16T08:00:00.000Z,XBTUSD,31800,31800,31015,31081,21782,180285100,31349.6152974646
2021-07-16T12:00:00.000Z,XBTUSD,31081,32180,31070,32113,30917,318927200,31771.9357801652
2021-07-16T16:00:00.000Z,XBTUSD,32113,32240.5,31807.5,31912,16369,163487900,32023.5734181602
2021-07-16T20:00:00.000Z,XBTUSD,31912,31960,31334,31380,13623,96319200,31678.1554006981
2021-07-17T00:00:00.000Z,XBTUSD,31380,31609.5,31130,31288,18894,155896000,31343.1629398223
2021-07-17T04:00:00.000Z,XBTUSD,31288,31570,31190,31493,10326,83914900,31416.9797825048
2021-07-17T08:00:00.000Z,XBTUSD,31493,31930,31244.5,31384,20844,174973400,31530.4696654506
2021-07-17T12:00:00.000Z,XBTUSD,31384,31783,31345.5,31756.5,18978,145273700,31595.8785772797
2021-07-17T16:00:00.000Z,XBTUSD,31756.5,31929,31555,31854,14429,106509200,31763.6132345005
2021-07-17T20:00:00.000Z,XBTUSD,31854,31894.5,31477,31509.5,8584,68418400,31670.1947170823
2021-07-18T00:00:00.000Z,XBTUSD,31509.5,32438.5,31458,32165,21643,171687200,32084.3778954576
2021-07-18T04:00:00.000Z,XBTUSD,32165,32205.5,31668,31697.5,11158,87283000,31949.2276284107
2021-07-18T08:00:00.000Z,XBTUSD,31697.5,31835,31550,31783.5,13206,92010600,31708.788980897
2021-07-18T12:00:00.000Z,XBTUSD,31783.5,31825.5,31064,31358,21113,206856400,31408.8335261674
2021-07-18T16:00:00.000Z,XBTUSD,31358,31751.5,31282.5,31617.5,11347,76049300,31536.0438523418
2021-07-18T20:00:00.000Z,XBTUSD,31617.5,31915,31398.5,31768.5,14217,109665400,31669.6317940267
2021-07-19T00:00:00.000Z,XBTUSD,31768.5,31839,31435,31550,14201,86404200,31615.0459165501
2021-07-19T04:00:00.000Z,XBTUSD,31550,31889.5,31529,31601,15833,120960900,31725.4487577358
2021-07-19T08:00:00.000Z,XBTUSD,31601,31657.5,31154,31256.5,19988,155688800,31372.5166603938
2021-07-19T12:00:00.000Z,XBTUSD,31256.5,31344,30404.5,30656,35187,299505400,30767.0880747805
2021-07-19T16:00:00.000Z,XBTUSD,30656,30826,30520,30719.5,13274,88165100,30672.969229487
2021-07-19T20:00:00.000Z,XBTUSD,30719.5,30965.5,30688.5,30805.5,9654,56441200,30810.9263602889
2021-07-20T00:00:00.000Z,XBTUSD,30805.5,31040,29467,29594.5,33104,321779200,30041.6755401172
2021-07-20T04:00:00.000Z,XBTUSD,29594.5,29908.5,29532,29814,20668,169809800,29678.5962296044
2021-07-20T08:00:00.000Z,XBTUSD,29814,29867,29277,29699.5,25768,295468400,29602.0268575154
2021-07-20T12:00:00.000Z,XBTUSD,29699.5,29978.5,29211.5,29883.5,25055,205316600,29650.2480958471
2021-07-20T16:00:00.000Z,XBTUSD,29883.5,29962,29610,29756,12355,78662300,29739.5223276809
2021-07-20T20:00:00.000Z,XBTUSD,29756,29972,29486,29779,13188,83540500,29717.5469875611
2021-07-21T00:00:00.000Z,XBTUSD,29779,29900,29492,29847,15490,110081700,29766.212331113
2021-07-21T04:00:00.000Z,XBTUSD,29847,30937.5,29846.5,30820,22610,207700200,30565.9047950624
2021-07-21T08:00:00.000Z,XBTUSD,30820,31671,30730.5,31550,20578,217600900,31282.0481422455
2021-07-21T12:00:00.000Z,XBTUSD,31550,31950,31444,31924,18998,160938900,31691.7538241907
